feature,domain,std,abs_max
TF:WPT_adaa_max,tf,0.5697887,4.8021493
TF:WPT_adaa_range,tf,0.89913654,6.930233
TF:WPT_adaa_median,tf,0.0049543492,0.028894827
TF:WPT_adaa_iqr,tf,0.09563683,0.3614562
TF:WPT_adaa_mad,tf,0.047837134,0.18174966
TF:WPT_adaa_energy,tf,11.86318,72.890816
TF:WPT_adaa_log_energy,tf,0.4610779,1.8626728
TF:WPT_adaa_rms,tf,0.06778609,0.37512112
TF:WPT_adaa_entropy,tf,0.8065892,8.024502
TF:WPT_adaa_zcr,tf,0.02601163,0.7891683
TF:WPT_adaa_p2p,tf,0.89913654,6.930233
TF:WPT_adaa_tk_mean,tf,0.017872002,0.10942837
TF:WPT_adaa_tk_std,tf,0.12852521,1.4027666
TF:WPT_adaa_tk_max,tf,2.2293837,24.762753
TF:WPT_adaa_rel_energy,tf,0.0013795221,0.0072490512
TF:WPT_adaa_abs_mean,tf,0.053126592,0.22568911
TF:WPT_adad_mean,tf,0.024490673,0.09239586
TF:WPT_adad_std,tf,0.17712013,0.8056919
TF:WPT_adad_var,tf,0.16706987,0.6491394
TF:WPT_adad_skew,tf,0.8751176,7.219852
TF:WPT_adad_kurt,tf,8.51651,95.48405
TF:WPT_adad_min,tf,0.7197423,4.9692388
TF:WPT_adad_max,tf,0.68713737,5.2778416
TF:WPT_adad_range,tf,1.2803922,9.272617
TF:WPT_adad_median,tf,0.023554435,0.09599912
TF:WPT_adad_iqr,tf,0.28472888,1.1106015
TF:WPT_adad_mad,tf,0.14286381,0.5522703
TF:WPT_adad_energy,tf,86.777405,338.24432
TF:WPT_adad_log_energy,tf,0.41328412,2.5292306
TF:WPT_adad_rms,tf,0.1773512,0.8080726
TF:WPT_adad_entropy,tf,0.7321688,8.114057
TF:WPT_adad_zcr,tf,0.021771943,0.43907157
TF:WPT_adad_p2p,tf,1.2803922,9.272617
TF:WPT_adad_tk_mean,tf,0.16695927,0.71041495
TF:WPT_adad_tk_std,tf,0.2940866,1.92669
TF:WPT_adad_tk_max,tf,3.1702676,22.777052
TF:WPT_adad_rel_energy,tf,0.010315842,0.040335014
TF:WPT_adad_abs_mean,tf,0.15327711,0.64683324
TF:WPT_adda_mean,tf,0.04758281,0.16375047
TF:WPT_adda_std,tf,0.33754647,1.6483516
TF:WPT_adda_var,tf,0.6667205,2.717063
TF:WPT_adda_skew,tf,1.1501564,10.228822
TF:WPT_adda_kurt,tf,15.395966,162.6397
TF:WPT_adda_min,tf,1.5333182,11.866147
TF:WPT_adda_max,tf,1.7008431,13.509634
TF:WPT_adda_range,tf,2.902235,22.598963
TF:WPT_adda_median,tf,0.04687245,0.20447347
TF:WPT_adda_iqr,tf,0.5837675,2.2596953
TF:WPT_adda_mad,tf,0.29335588,1.1458151
TF:WPT_adda_energy,tf,346.08133,1408.4918
TF:WPT_adda_log_energy,tf,0.36697084,3.1487544
TF:WPT_adda_rms,tf,0.33786917,1.6489682
TF:WPT_adda_entropy,tf,0.8646799,8.111011
TF:WPT_adda_zcr,tf,0.023665521,0.5531915
TF:WPT_adda_p2p,tf,2.902235,22.598963
TF:WPT_adda_tk_mean,tf,0.67853826,2.7643433
TF:WPT_adda_tk_std,tf,1.5088545,9.739023
TF:WPT_adda_tk_max,tf,22.853594,202.5567
TF:WPT_adda_rel_energy,tf,0.04117323,0.16922937
TF:WPT_adda_abs_mean,tf,0.3015991,1.3265555
TF:WPT_addd_mean,tf,0.02723804,0.08690702
TF:WPT_addd_std,tf,0.27481398,1.3224655
TF:WPT_addd_var,tf,0.4289498,1.7489151
TF:WPT_addd_skew,tf,0.8096314,7.0598826
TF:WPT_addd_kurt,tf,11.715782,147.13899
TF:WPT_addd_min,tf,1.1286811,7.9328537
TF:WPT_addd_max,tf,1.0974799,7.43449
TF:WPT_addd_range,tf,2.0248375,13.052966
TF:WPT_addd_median,tf,0.032018412,0.15454721
TF:WPT_addd_iqr,tf,0.46407506,1.8814415
TF:WPT_addd_mad,tf,0.23180462,0.92704844
TF:WPT_addd_energy,tf,222.47614,907.4229
TF:WPT_addd_log_energy,tf,0.38369584,2.9578097
TF:WPT_addd_rms,tf,0.27498782,1.3235489
TF:WPT_addd_entropy,tf,0.78237903,8.073114
TF:WPT_addd_zcr,tf,0.028421817,0.6711799
TF:WPT_addd_p2p,tf,2.0248375,13.052966
TF:WPT_addd_tk_mean,tf,0.42878607,1.7151338
TF:WPT_addd_tk_std,tf,0.7691537,3.573821
TF:WPT_addd_tk_max,tf,9.429567,62.55033
TF:WPT_addd_rel_energy,tf,0.026440043,0.11016578
TF:WPT_addd_abs_mean,tf,0.24422938,1.0628777
TF:WPT_daaa_mean,tf,0.0005323628,0.0024182461
TF:WPT_daaa_std,tf,0.0075855586,0.04865694
TF:WPT_daaa_var,tf,0.00031089192,0.002367498
TF:WPT_daaa_skew,tf,10.107836,22.301994
TF:WPT_daaa_kurt,tf,151.20996,501.1566
TF:WPT_daaa_min,tf,0.15139423,1.0216107
TF:WPT_daaa_max,tf,0.13464102,1.0983242
TF:WPT_daaa_range,tf,0.18724236,1.1441733
TF:WPT_daaa_median,tf,0.000108313994,0.0004588243
TF:WPT_daaa_iqr,tf,0.0028254683,0.01200536
TF:WPT_daaa_mad,tf,0.0014163534,0.0060118586
TF:WPT_daaa_energy,tf,0.16138384,1.2278904
TF:WPT_daaa_log_energy,tf,0.5820019,3.3139634
TF:WPT_daaa_rms,tf,0.0075947563,0.048687212
TF:WPT_daaa_entropy,tf,2.1560864,7.9955153
TF:WPT_daaa_zcr,tf,0.015993062,0.827853
TF:WPT_daaa_p2p,tf,0.18724236,1.1441733
TF:WPT_daaa_tk_mean,tf,1.6361288e-05,0.00012344781
TF:WPT_daaa_tk_std,tf,0.00024413734,0.0021293296
TF:WPT_daaa_tk_max,tf,0.003819001,0.031171938
TF:WPT_daaa_rel_energy,tf,1.904246e-05,0.00014426262
TF:WPT_daaa_abs_mean,tf,0.0017207141,0.008087793
TF:WPT_daad_mean,tf,0.0011147703,0.0049950085
TF:WPT_daad_std,tf,0.0077758175,0.039148316
TF:WPT_daad_var,tf,0.0003435602,0.0015325905
TF:WPT_daad_skew,tf,0.7712971,5.6941237
TF:WPT_daad_kurt,tf,9.161863,82.85957
TF:WPT_daad_min,tf,0.04386995,0.322157
TF:WPT_daad_max,tf,0.045082275,0.30465716
TF:WPT_daad_range,tf,0.08339474,0.61253506
TF:WPT_daad_median,tf,0.001125136,0.0055847866
TF:WPT_daad_iqr,tf,0.012497139,0.053543944
TF:WPT_daad_mad,tf,0.006272168,0.027053524
TF:WPT_daad_energy,tf,0.17835906,0.79800737
TF:WPT_daad_log_energy,tf,0.3812812,2.1931305
TF:WPT_daad_rms,tf,0.00778406,0.0392499
TF:WPT_daad_entropy,tf,0.71411324,8.107101
TF:WPT_daad_zcr,tf,0.023027008,0.4680851
TF:WPT_daad_p2p,tf,0.08339474,0.61253506
TF:WPT_daad_tk_mean,tf,0.00036906012,0.001719157
TF:WPT_daad_tk_std,tf,0.0010333988,0.0077094976
TF:WPT_daad_tk_max,tf,0.014106508,0.10591263
TF:WPT_daad_rel_energy,tf,2.1160538e-05,9.049432e-05
TF:WPT_daad_abs_mean,tf,0.006677903,0.030170372
TF:WPT_dada_mean,tf,0.004895812,0.017466998
TF:WPT_dada_std,tf,0.03342394,0.1645038
TF:WPT_dada_var,tf,0.006624791,0.0270615
TF:WPT_dada_skew,tf,1.3279171,12.516348
TF:WPT_dada_kurt,tf,18.885632,232.26823
TF:WPT_dada_min,tf,0.15711142,1.3699272
TF:WPT_dada_max,tf,0.1434317,1.1130317
TF:WPT_dada_range,tf,0.2622227,2.2038014
TF:WPT_dada_median,tf,0.0047363783,0.028854642
TF:WPT_dada_iqr,tf,0.057534177,0.22824463
TF:WPT_dada_mad,tf,0.028826468,0.11399675
TF:WPT_dada_energy,tf,3.4365742,14.063179
TF:WPT_dada_log_energy,tf,0.36148906,1.1480834
TF:WPT_dada_rms,tf,0.033440445,0.16476952
TF:WPT_dada_entropy,tf,0.88591456,8.081468
TF:WPT_dada_zcr,tf,0.023848038,0.5609284
TF:WPT_dada_p2p,tf,0.2622227,2.2038014
TF:WPT_dada_tk_mean,tf,0.0068551255,0.029138887
TF:WPT_dada_tk_std,tf,0.013622121,0.09170288
TF:WPT_dada_tk_max,tf,0.18190178,1.8922619
TF:WPT_dada_rel_energy,tf,0.00040883533,0.0017036166
TF:WPT_dada_abs_mean,tf,0.030036906,0.12997304
TF:WPT_dadd_mean,tf,0.0012112419,0.0049902946
TF:WPT_dadd_std,tf,0.020053444,0.095833726
TF:WPT_dadd_var,tf,0.002325863,0.0091841025
TF:WPT_dadd_skew,tf,0.60194093,5.111724
TF:WPT_dadd_kurt,tf,9.72856,106.20464
TF:WPT_dadd_min,tf,0.08662077,0.5770959
TF:WPT_dadd_max,tf,0.08238913,0.5287836
TF:WPT_dadd_range,tf,0.15690821,1.0769488
TF:WPT_dadd_median,tf,0.001876402,0.007973789
TF:WPT_dadd_iqr,tf,0.03344434,0.13849151
TF:WPT_dadd_mad,tf,0.016719868,0.069395766
TF:WPT_dadd_energy,tf,1.20531,4.763911
TF:WPT_dadd_log_energy,tf,0.37637857,1.3196405
TF:WPT_dadd_rms,tf,0.020057462,0.09589963
TF:WPT_dadd_entropy,tf,0.75145876,8.088408
TF:WPT_dadd_zcr,tf,0.022220101,0.70599616
TF:WPT_dadd_p2p,tf,0.15690821,1.0769488
TF:WPT_dadd_tk_mean,tf,0.002178265,0.008634072
TF:WPT_dadd_tk_std,tf,0.0038163613,0.019349474
TF:WPT_dadd_tk_max,tf,0.046044815,0.29983553
TF:WPT_dadd_rel_energy,tf,0.00014318353,0.00057836313
TF:WPT_dadd_abs_mean,tf,0.01774325,0.077661805
TF:WPT_ddaa_mean,tf,0.0032043622,0.017823104
TF:WPT_ddaa_std,tf,0.042922266,0.1846164
TF:WPT_ddaa_var,tf,0.008758829,0.034083214
TF:WPT_ddaa_skew,tf,0.84677577,7.912167
TF:WPT_ddaa_kurt,tf,10.8736315,123.11376
TF:WPT_ddaa_min,tf,0.18536955,1.2416912
TF:WPT_ddaa_max,tf,0.18463273,1.3395414
TF:WPT_ddaa_range,tf,0.3291321,1.7675875
TF:WPT_ddaa_median,tf,0.0039576907,0.019849157
TF:WPT_ddaa_iqr,tf,0.06742036,0.24931066
TF:WPT_ddaa_mad,tf,0.033869546,0.123023264
TF:WPT_ddaa_energy,tf,4.542886,17.662928
TF:WPT_ddaa_log_energy,tf,0.48547456,1.2707903
TF:WPT_ddaa_rms,tf,0.042951956,0.18465729
TF:WPT_ddaa_entropy,tf,0.80491525,8.0593405
TF:WPT_ddaa_zcr,tf,0.024994336,0.70212764
TF:WPT_ddaa_p2p,tf,0.3291321,1.7675875
TF:WPT_ddaa_tk_mean,tf,0.007816358,0.031116227
TF:WPT_ddaa_tk_std,tf,0.01436819,0.07527037
TF:WPT_ddaa_tk_max,tf,0.15746903,1.2650748
TF:WPT_ddaa_rel_energy,tf,0.00053941546,0.002128244
TF:WPT_ddaa_abs_mean,tf,0.036766022,0.14315261
TF:WPT_ddad_mean,tf,0.009624193,0.043136396
TF:WPT_ddad_std,tf,0.079537876,0.35426387
TF:WPT_ddad_var,tf,0.0319454,0.1255029
TF:WPT_ddad_skew,tf,0.76990396,5.194427
TF:WPT_ddad_kurt,tf,7.9119697,52.703278
TF:WPT_ddad_min,tf,0.31045946,2.0581734
TF:WPT_ddad_max,tf,0.31051174,1.9996125
TF:WPT_ddad_range,tf,0.57471347,3.6448197
TF:WPT_ddad_median,tf,0.009547098,0.04624577
TF:WPT_ddad_iqr,tf,0.12866549,0.5058918
TF:WPT_ddad_mad,tf,0.064694576,0.24955633
TF:WPT_ddad_energy,tf,16.587814,65.02096
TF:WPT_ddad_log_energy,tf,0.4548164,1.8130534
TF:WPT_ddad_rms,tf,0.07963262,0.35429236
TF:WPT_ddad_entropy,tf,0.80073804,8.091807
TF:WPT_ddad_zcr,tf,0.021843592,0.49323016
TF:WPT_ddad_p2p,tf,0.57471347,3.6448197
TF:WPT_ddad_tk_mean,tf,0.032564763,0.13278607
TF:WPT_ddad_tk_std,tf,0.058254924,0.33977103
TF:WPT_ddad_tk_max,tf,0.6476636,4.6650076
TF:WPT_ddad_rel_energy,tf,0.0019724024,0.0077577066
TF:WPT_ddad_abs_mean,tf,0.06913078,0.2857837
TF:WPT_ddda_mean,tf,0.0049211723,0.017141499
TF:WPT_ddda_std,tf,0.051433533,0.24800408
TF:WPT_ddda_var,tf,0.014870004,0.061506025
TF:WPT_ddda_skew,tf,0.80339444,7.634513
TF:WPT_ddda_kurt,tf,11.060422,114.471466
TF:WPT_ddda_min,tf,0.23493049,1.5808184
TF:WPT_ddda_max,tf,0.23369741,1.9083273
TF:WPT_ddda_range,tf,0.43085146,3.1588793
TF:WPT_ddda_median,tf,0.005830534,0.029746743
TF:WPT_ddda_iqr,tf,0.08708658,0.33734384
TF:WPT_ddda_mad,tf,0.04359472,0.16941872
TF:WPT_ddda_energy,tf,7.710615,31.86261
TF:WPT_ddda_log_energy,tf,0.39400384,1.5032814
TF:WPT_ddda_rms,tf,0.05145834,0.24801378
TF:WPT_ddda_entropy,tf,0.81859124,8.070614
TF:WPT_ddda_zcr,tf,0.027079279,0.6615087
TF:WPT_ddda_p2p,tf,0.43085146,3.1588793
TF:WPT_ddda_tk_mean,tf,0.013836572,0.057641245
TF:WPT_ddda_tk_std,tf,0.030318355,0.22178273
TF:WPT_ddda_tk_max,tf,0.42118347,4.488156
TF:WPT_ddda_rel_energy,tf,0.0009169305,0.0038391938
TF:WPT_ddda_abs_mean,tf,0.045444407,0.19705823
TF:WPT_dddd_mean,tf,0.01034366,0.044364586
TF:WPT_dddd_std,tf,0.082984336,0.3774078
TF:WPT_dddd_var,tf,0.03663153,0.14243662
TF:WPT_dddd_skew,tf,0.9857149,7.7203975
TF:WPT_dddd_kurt,tf,12.952317,140.62689
TF:WPT_dddd_min,tf,0.33640563,2.1285937
TF:WPT_dddd_max,tf,0.32562992,2.227486
TF:WPT_dddd_range,tf,0.5965625,4.2038193
TF:WPT_dddd_median,tf,0.0106137665,0.045559447
TF:WPT_dddd_iqr,tf,0.13876168,0.5173425
TF:WPT_dddd_mad,tf,0.06970022,0.25930762
TF:WPT_dddd_energy,tf,19.015215,74.1716
TF:WPT_dddd_log_energy,tf,0.4236535,1.8702376
TF:WPT_dddd_rms,tf,0.08307159,0.37840244
TF:WPT_dddd_entropy,tf,0.83328414,8.089094
TF:WPT_dddd_zcr,tf,0.028031465,0.5551257
TF:WPT_dddd_p2p,tf,0.5965625,4.2038193
TF:WPT_dddd_tk_mean,tf,0.038254775,0.15151276
TF:WPT_dddd_tk_std,tf,0.06900036,0.3541689
TF:WPT_dddd_tk_max,tf,0.82858425,6.7855844
TF:WPT_dddd_rel_energy,tf,0.0022606913,0.008984957
TF:WPT_dddd_abs_mean,tf,0.07348204,0.30303124
TF:WPT_band_entropy,tf,0.5872832,2.8872461
TF:WPT_band_centroid,tf,0.7674152,3.2350001
TF:WPT_band_spread,tf,0.5327438,2.921284
TF:WPT_band_flatness,tf,0.03571144,0.15127286
TF:WPT_low_high_ratio,tf,668.8908,6082.0137
TF:glcm_0_contrast_d1_a0,tf,0.2927933,4.3624516
TF:glcm_1_energy_d1_a0,tf,0.018211266,0.3010554
TF:glcm_2_homogeneity_d1_a0,tf,0.014246617,0.6593109
TF:glcm_3_correlation_d1_a0,tf,0.0014899326,0.9899124
TF:glcm_4_entropy_d1_a0,tf,0.09920288,6.629031
TF:glcm_5_contrast_d1_a1,tf,0.29449803,4.778255
TF:glcm_6_energy_d1_a1,tf,0.018525846,0.29903245
TF:glcm_7_homogeneity_d1_a1,tf,0.014025827,0.62915224
TF:glcm_8_correlation_d1_a1,tf,0.0015380004,0.9875786
TF:glcm_9_entropy_d1_a1,tf,0.09862072,6.6898937
TF:glcm_10_contrast_d1_a2,tf,0.246249,2.9571593
TF:glcm_11_energy_d1_a2,tf,0.018883655,0.30245984
TF:glcm_12_homogeneity_d1_a2,tf,0.01950009,0.69127864
TF:glcm_13_correlation_d1_a2,tf,0.001032944,0.9914706
TF:glcm_14_entropy_d1_a2,tf,0.11469243,6.5010114
TF:glcm_15_contrast_d1_a3,tf,0.29318833,4.6979165
TF:glcm_16_energy_d1_a3,tf,0.018528875,0.29923278
TF:glcm_17_homogeneity_d1_a3,tf,0.014004016,0.6278936
TF:glcm_18_correlation_d1_a3,tf,0.0015141009,0.9875521
TF:glcm_19_entropy_d1_a3,tf,0.098547526,6.6822724
TF:glcm_20_contrast_d2_a0,tf,0.72516793,8.814021
TF:glcm_21_energy_d2_a0,tf,0.01810321,0.29730928
TF:glcm_22_homogeneity_d2_a0,tf,0.017473748,0.61003953
TF:glcm_23_correlation_d2_a0,tf,0.0036955143,0.9859237
TF:glcm_24_entropy_d2_a0,tf,0.11127942,6.991159
TF:glcm_25_contrast_d2_a1,tf,0.29449803,4.778255
TF:glcm_26_energy_d2_a1,tf,0.018525846,0.29903245
TF:glcm_27_homogeneity_d2_a1,tf,0.014025827,0.62915224
TF:glcm_28_correlation_d2_a1,tf,0.0015380004,0.9875786
TF:glcm_29_entropy_d2_a1,tf,0.09862072,6.6898937
TF:glcm_30_contrast_d2_a2,tf,0.36847502,4.276053
TF:glcm_31_energy_d2_a2,tf,0.01914177,0.2985578
TF:glcm_32_homogeneity_d2_a2,tf,0.02130382,0.63020706
TF:glcm_33_correlation_d2_a2,tf,0.0016237294,0.9879138
TF:glcm_34_entropy_d2_a2,tf,0.116787076,6.711089
TF:glcm_35_contrast_d2_a3,tf,0.29318833,4.6979165
TF:glcm_36_energy_d2_a3,tf,0.018528875,0.29923278
TF:glcm_37_homogeneity_d2_a3,tf,0.014004016,0.6278936
TF:glcm_38_correlation_d2_a3,tf,0.0015141009,0.9875521
TF:glcm_39_entropy_d2_a3,tf,0.098547526,6.6822724
TF:glcm_40_contrast_d3_a0,tf,1.0431836,10.809473
TF:glcm_41_energy_d3_a0,tf,0.017861279,0.2971537
TF:glcm_42_homogeneity_d3_a0,tf,0.020587428,0.6044994
TF:glcm_43_correlation_d3_a0,tf,0.005371755,0.98553336
TF:glcm_44_entropy_d3_a0,tf,0.12515274,7.087582
TF:glcm_45_contrast_d3_a1,tf,0.7200147,9.067996
TF:glcm_46_energy_d3_a1,tf,0.018331721,0.29569697
TF:glcm_47_homogeneity_d3_a1,tf,0.016833587,0.5964121
TF:glcm_48_correlation_d3_a1,tf,0.0037897772,0.9848351
TF:glcm_49_entropy_d3_a1,tf,0.10955809,7.016047
TF:glcm_50_contrast_d3_a2,tf,0.36767632,4.5505357
TF:glcm_51_energy_d3_a2,tf,0.019204691,0.29743755
TF:glcm_52_homogeneity_d3_a2,tf,0.020124638,0.6181124
TF:glcm_53_correlation_d3_a2,tf,0.0016967331,0.9869823
TF:glcm_54_entropy_d3_a2,tf,0.11468425,6.742535
TF:glcm_55_contrast_d3_a3,tf,0.71457636,8.940977
TF:glcm_56_energy_d3_a3,tf,0.01830167,0.29553187
TF:glcm_57_homogeneity_d3_a3,tf,0.01663901,0.60011125
TF:glcm_58_correlation_d3_a3,tf,0.0037392334,0.984928
TF:glcm_59_entropy_d3_a3,tf,0.108782865,7.012056
TF:glcm_60_contrast_d4_a0,tf,1.2399812,10.509045
TF:glcm_61_energy_d4_a0,tf,0.01773248,0.29718807
TF:glcm_62_homogeneity_d4_a0,tf,0.023251241,0.6051604
TF:glcm_63_correlation_d4_a0,tf,0.0064974744,0.9852182
TF:glcm_64_entropy_d4_a0,tf,0.13677801,7.082984
TF:glcm_65_contrast_d4_a1,tf,1.0285076,11.15653
TF:glcm_66_energy_d4_a1,tf,0.018225057,0.29411295
TF:glcm_67_homogeneity_d4_a1,tf,0.018849611,0.58895874
TF:glcm_68_correlation_d4_a1,tf,0.005452512,0.9840096
TF:glcm_69_entropy_d4_a1,tf,0.12166705,7.122198
TF:glcm_70_contrast_d4_a2,tf,0.35547936,4.690339
TF:glcm_71_energy_d4_a2,tf,0.019265447,0.29535556
TF:glcm_72_homogeneity_d4_a2,tf,0.019302342,0.60995823
TF:glcm_73_correlation_d4_a2,tf,0.0016803038,0.98563284
TF:glcm_74_entropy_d4_a2,tf,0.11322751,6.7914824
TF:glcm_75_contrast_d4_a3,tf,1.0270987,10.982826
TF:glcm_76_energy_d4_a3,tf,0.018189328,0.29386508
TF:glcm_77_homogeneity_d4_a3,tf,0.018835533,0.59011215
TF:glcm_78_correlation_d4_a3,tf,0.005404541,0.98409003
TF:glcm_79_entropy_d4_a3,tf,0.121074945,7.1124334
TF:lbp_b0,tf,0.0060302103,0.10856669
TF:lbp_b1,tf,0.002268484,0.02258085
TF:lbp_b2,tf,0.0064648474,0.05715379
TF:lbp_b3,tf,0.00418096,0.06359635
TF:lbp_b4,tf,0.00024023867,0.0016584806
TF:lbp_b5,tf,0.00020308075,0.001339542
TF:lbp_b6,tf,0.0010289281,0.0116731515
TF:lbp_b7,tf,0.0047177384,0.04975442
TF:lbp_b8,tf,0.0025752105,0.056707278
TF:lbp_b9,tf,0.00069033273,0.008675129
TF:lbp_b10,tf,0.0015905674,0.01645723
TF:lbp_b11,tf,0.0010641357,0.015946928
TF:lbp_b12,tf,0.0010163103,0.011035275
TF:lbp_b13,tf,0.0004902564,0.0045927153
TF:lbp_b14,tf,0.0019854368,0.03265931
TF:lbp_b15,tf,0.006261534,0.081074186
TF:lbp_b16,tf,0.004216577,0.036677934
TF:lbp_b17,tf,0.0005985641,0.0061236206
TF:lbp_b18,tf,0.00058764603,0.006889073
TF:lbp_b19,tf,0.00082523894,0.011800727
TF:lbp_b20,tf,0.0001667663,0.0010206035
TF:lbp_b21,tf,0.0001560301,0.000893028
TF:lbp_b22,tf,0.00041425624,0.0036358996
TF:lbp_b23,tf,0.0013158505,0.021305097
TF:lbp_b24,tf,0.0069038365,0.091918096
TF:lbp_b25,tf,0.0008451545,0.010971487
TF:lbp_b26,tf,0.0009204701,0.011481789
TF:lbp_b27,tf,0.0015422642,0.02009313
TF:lbp_b28,tf,0.0018589895,0.01926389
TF:lbp_b29,tf,0.0012896047,0.014097085
TF:lbp_b30,tf,0.003240378,0.039803535
TF:lbp_b31,tf,0.015699165,0.43216178
TF:hog_b0,tf,0.016308105,0.17537618
TF:hog_b1,tf,0.0076410617,0.11019086
TF:hog_b2,tf,0.0034557201,0.07033682
TF:hog_b3,tf,0.0027967659,0.058982197
TF:hog_b4,tf,0.0034961111,0.059581444
TF:hog_b5,tf,0.0051086936,0.06283617
TF:hog_b6,tf,0.007325229,0.073076054
TF:hog_b7,tf,0.010241821,0.10091343
TF:hog_b8,tf,0.010506269,0.1043118
TF:hog_b9,tf,0.0074485103,0.075241424
TF:hog_b10,tf,0.005256731,0.065508716
TF:hog_b11,tf,0.003575279,0.058090806
TF:hog_b12,tf,0.0027409468,0.059200108
TF:hog_b13,tf,0.003333387,0.068703845
TF:hog_b14,tf,0.007148055,0.09704206
TF:hog_b15,tf,0.016134813,0.16812554
TF:tf_area,tf,0.029658237,0.116285
TF:tf_perimeter,tf,0.060603667,0.22555336
TF:tf_bbox_extent,tf,0.102756426,0.41245136
TF:tf_aspect_ratio,tf,1.0480664,11.6
TF:tf_elongation,tf,1.1216505,11.6
TF:tf_ridge_density,tf,0.20931187,1.0
TF:tf_sparsity,tf,0.029658234,0.9934937
TF:tf_fill_ratio,tf,0.07407604,0.54137933
TF:tf_occupancy,tf,0.029658237,0.116285
TF:tf_burstiness,tf,0.4859675,2.29468
TF:tf_freq_time_var_ratio,tf,8.267358,111.440346
TF:das_tonal_ratio,tf,2.1803193,11.462908
TF:das_transient_index,tf,0.94878477,5.265557
TF:das_cyclostationary_index,tf,0.16137314,0.9781769
TF:das_low_high_ratio,tf,2.0113716,15.945734
SPAT:sp_centroid,spatial,0.0,5.5
SPAT:sp_spread,spatial,1.4066696e-05,3.4520526
SPAT:sp_width,spatial,0.0,11.0
SPAT:sp_active10,spatial,0.0,12.0
SPAT:sp_active50,spatial,0.0,12.0
SPAT:sp_active_frac,spatial,0.0,1.0
SPAT:sp_argmax,spatial,1.535864,11.0
SPAT:sp_q25,spatial,0.27638578,3.0
SPAT:sp_q50,spatial,0.49625093,6.0
SPAT:sp_q75,spatial,0.22358963,9.0
SPAT:sp_skew,spatial,0.5561418,2.7608838
SPAT:sp_kurt,spatial,1.4282993,6.159116
SPAT:sp_gini,spatial,1.1167568e-14,4.8245357e-14
SPAT:sp_entropy,spatial,1.4305115e-06,3.5849626
SPAT:sp_flatness,spatial,0.0,1.0
SPAT:sp_max_frac,spatial,2.2351742e-07,0.083333336
SPAT:sp_top3_frac,spatial,0.0,0.25
SPAT:sp_grad_mean_abs,spatial,6.7949486e-11,4.7426013e-10
SPAT:sp_grad_std,spatial,1.0431197e-10,6.143238e-10
SPAT:sp_grad_energy,spatial,8.4002905e-19,4.20983e-18
SPAT:sp_grad_max,spatial,2.6862357e-10,1.5252226e-09
SPAT:sp_edge_density,spatial,0.14594804,1.0
SPAT:sp_smoothness,spatial,0.0,1.0
SPAT:sp_tv_norm,spatial,7.603398e-15,5.306866e-14
SPAT:sp_n_clusters,spatial,0.0,1.0
SPAT:sp_cluster_mean,spatial,0.0,12.0
SPAT:sp_cluster_max,spatial,0.0,12.0
SPAT:sp_cluster_std,spatial,0.0,0.0
SPAT:sp_coverage,spatial,0.0,1.0
SPAT:st_mean,spatial,4.1854156e-18,1.1456403e-17
SPAT:st_std,spatial,0.0,1.0
SPAT:st_skew,spatial,0.21973771,1.0598135
SPAT:st_kurt,spatial,1.6424001,9.959642
SPAT:st_energy,spatial,0.0,98304.0
SPAT:st_entropy,spatial,0.19533858,15.617449
SPAT:st_active_dur_frac,spatial,0.025614437,0.15539551
SPAT:st_t_centroid,spatial,0.032759745,0.63761276
SPAT:st_t_spread,spatial,0.019297324,0.32783657
SPAT:st_burstiness,spatial,0.25805134,1.7621698
SPAT:st_t_max,spatial,0.0011138918,0.010148991
SPAT:st_t_entropy,spatial,0.1302583,12.887256
SPAT:st_t_skew,spatial,2.9233768,25.877224
SPAT:st_vel_mean,spatial,0.022143744,0.09385799
SPAT:st_vel_std,spatial,0.08048436,0.68648183
SPAT:st_direction,spatial,0.012237826,0.04604351
SPAT:st_linearity_r2,spatial,0.13931876,0.6737443
SPAT:st_traj_var,spatial,0.0737861,0.41855058
SPAT:st_traj_range,spatial,0.45262763,2.9095976
SPAT:st_traj_drift,spatial,0.68645626,2.9095976
SPAT:st_grad_t_energy,spatial,5156.295,41417.285
SPAT:st_grad_c_energy,spatial,18931.97,182318.7
SPAT:st_anisotropy,spatial,0.0330972,0.3314801
SPAT:st_edge_density_t,spatial,0.01664549,0.42602652
SPAT:st_edge_density_c,spatial,0.012888985,0.42590332
SPAT:st_grad_t_mean,spatial,0.04915677,0.5174598
SPAT:st_grad_c_mean,spatial,0.084006645,1.1354501
SPAT:st_grad_corr,spatial,0.017053843,0.23397149
SPAT:st_hist_energy,spatial,0.05452042,0.41921455
SPAT:st_hist_entropy,spatial,0.29585978,3.0264242
SPAT:st_hist_contrast,spatial,0.7155818,3.9023182
SPAT:st_hist_uniformity,spatial,0.05452042,0.41921455
