feature,domain,std,abs_max
TF:WPT_adaa_min,tf,0.33657274,2.2890925
TF:WPT_adaa_max,tf,0.37120426,2.0874434
TF:WPT_adaa_range,tf,0.4811744,2.526669
TF:WPT_adaa_median,tf,0.00069565367,0.00318598
TF:WPT_adaa_iqr,tf,0.014285634,0.055869848
TF:WPT_adaa_mad,tf,0.0071678,0.028071525
TF:WPT_adaa_energy,tf,1.5259356,11.361175
TF:WPT_adaa_log_energy,tf,0.6664134,2.7584255
TF:WPT_adaa_rms,tf,0.02565676,0.14809716
TF:WPT_adaa_entropy,tf,1.6069474,8.026131
TF:WPT_adaa_zcr,tf,0.01568838,0.8123791
TF:WPT_adaa_p2p,tf,0.4811744,2.526669
TF:WPT_adaa_tk_mean,tf,0.0018314358,0.013502363
TF:WPT_adaa_tk_std,tf,0.045739595,0.3454886
TF:WPT_adaa_tk_max,tf,0.71133405,5.32119
TF:WPT_adaa_rel_energy,tf,0.00017029195,0.0012543717
TF:WPT_adaa_abs_mean,tf,0.009545511,0.038252313
TF:WPT_adad_mean,tf,0.007360533,0.029143654
TF:WPT_adad_std,tf,0.05365095,0.19600695
TF:WPT_adad_var,tf,0.011609092,0.038418725
TF:WPT_adad_skew,tf,0.30570182,2.2776587
TF:WPT_adad_kurt,tf,4.160824,75.92905
TF:WPT_adad_min,tf,0.2127368,1.5745984
TF:WPT_adad_max,tf,0.22183208,1.4781028
TF:WPT_adad_range,tf,0.38929632,2.0496821
TF:WPT_adad_median,tf,0.008326108,0.034552205
TF:WPT_adad_iqr,tf,0.07362526,0.26670524
TF:WPT_adad_mad,tf,0.036835145,0.13435009
TF:WPT_adad_energy,tf,6.0313473,19.91155
TF:WPT_adad_log_energy,tf,0.58420604,1.7195592
TF:WPT_adad_rms,tf,0.053731058,0.19605939
TF:WPT_adad_entropy,tf,0.3104219,8.108604
TF:WPT_adad_zcr,tf,0.019528564,0.42746615
TF:WPT_adad_p2p,tf,0.38929632,2.0496821
TF:WPT_adad_tk_mean,tf,0.011919247,0.03899915
TF:WPT_adad_tk_std,tf,0.020706605,0.12510289
TF:WPT_adad_tk_max,tf,0.32446465,2.6664987
TF:WPT_adad_rel_energy,tf,0.00071356597,0.002395694
TF:WPT_adad_abs_mean,tf,0.043084286,0.15492882
TF:WPT_adda_mean,tf,0.009539896,0.035767727
TF:WPT_adda_std,tf,0.13229713,0.4958074
TF:WPT_adda_var,tf,0.06899475,0.24582498
TF:WPT_adda_skew,tf,0.44943357,4.2737975
TF:WPT_adda_kurt,tf,8.619455,117.07544
TF:WPT_adda_min,tf,0.8409636,4.4517083
TF:WPT_adda_max,tf,0.8282523,4.4359326
TF:WPT_adda_range,tf,1.6147637,8.498605
TF:WPT_adda_median,tf,0.013054866,0.04868601
TF:WPT_adda_iqr,tf,0.17497353,0.6679906
TF:WPT_adda_mad,tf,0.08750444,0.32198742
TF:WPT_adda_energy,tf,35.770626,127.3737
TF:WPT_adda_log_energy,tf,0.6068742,2.1050797
TF:WPT_adda_rms,tf,0.13235389,0.4958782
TF:WPT_adda_entropy,tf,0.45245078,8.086757
TF:WPT_adda_zcr,tf,0.022968303,0.69052225
TF:WPT_adda_p2p,tf,1.6147637,8.498605
TF:WPT_adda_tk_mean,tf,0.065990895,0.24874204
TF:WPT_adda_tk_std,tf,0.20596291,1.2418957
TF:WPT_adda_tk_max,tf,3.464464,21.796482
TF:WPT_adda_rel_energy,tf,0.0042206277,0.014626017
TF:WPT_adda_abs_mean,tf,0.103408076,0.36488497
TF:WPT_addd_mean,tf,0.007637791,0.028169924
TF:WPT_addd_std,tf,0.12617914,0.45011762
TF:WPT_addd_var,tf,0.063670486,0.20260586
TF:WPT_addd_skew,tf,0.29577363,4.269827
TF:WPT_addd_kurt,tf,4.854178,63.478252
TF:WPT_addd_min,tf,0.42718035,2.7487133
TF:WPT_addd_max,tf,0.43484655,2.693217
TF:WPT_addd_range,tf,0.8405106,5.1451797
TF:WPT_addd_median,tf,0.011449488,0.041388825
TF:WPT_addd_iqr,tf,0.17438464,0.62153596
TF:WPT_addd_mad,tf,0.08747137,0.31095564
TF:WPT_addd_energy,tf,33.002514,104.97102
TF:WPT_addd_log_energy,tf,0.5908472,2.0210695
TF:WPT_addd_rms,tf,0.12621722,0.45016304
TF:WPT_addd_entropy,tf,0.34821624,8.132447
TF:WPT_addd_zcr,tf,0.021330101,0.6866538
TF:WPT_addd_p2p,tf,0.8405106,5.1451797
TF:WPT_addd_tk_mean,tf,0.06331569,0.20459227
TF:WPT_addd_tk_std,tf,0.102974996,0.48626396
TF:WPT_addd_tk_max,tf,0.88400245,7.247333
TF:WPT_addd_rel_energy,tf,0.003911655,0.012670742
TF:WPT_addd_abs_mean,tf,0.10172707,0.35811716
TF:WPT_daaa_mean,tf,0.00011367908,0.00043688007
TF:WPT_daaa_std,tf,0.0015644232,0.008546376
TF:WPT_daaa_var,tf,1.093961e-05,7.304054e-05
TF:WPT_daaa_skew,tf,7.4453115,21.277554
TF:WPT_daaa_kurt,tf,104.88903,470.85205
TF:WPT_daaa_min,tf,0.029574178,0.17902115
TF:WPT_daaa_max,tf,0.027769368,0.17893133
TF:WPT_daaa_range,tf,0.03628643,0.20177788
TF:WPT_daaa_median,tf,6.342009e-05,0.0002697681
TF:WPT_daaa_iqr,tf,0.0012922536,0.0048278365
TF:WPT_daaa_mad,tf,0.0006459041,0.0024119348
TF:WPT_daaa_energy,tf,0.005675594,0.03786578
TF:WPT_daaa_log_energy,tf,0.62592727,4.937066
TF:WPT_daaa_rms,tf,0.0015656349,0.008549851
TF:WPT_daaa_entropy,tf,1.761455,8.054214
TF:WPT_daaa_zcr,tf,0.015202592,0.8220503
TF:WPT_daaa_p2p,tf,0.03628643,0.20177788
TF:WPT_daaa_tk_mean,tf,2.5740171e-06,9.300843e-06
TF:WPT_daaa_tk_std,tf,1.1721531e-05,7.988316e-05
TF:WPT_daaa_tk_max,tf,0.000216955,0.0012235508
TF:WPT_daaa_rel_energy,tf,6.6788624e-07,4.348037e-06
TF:WPT_daaa_abs_mean,tf,0.00079236535,0.0029697446
TF:WPT_daad_mean,tf,0.0005977517,0.001969385
TF:WPT_daad_std,tf,0.0043930737,0.016562087
TF:WPT_daad_var,tf,7.786253e-05,0.00027430276
TF:WPT_daad_skew,tf,0.6089444,4.1157246
TF:WPT_daad_kurt,tf,5.7527533,49.390686
TF:WPT_daad_min,tf,0.023938157,0.18429972
TF:WPT_daad_max,tf,0.024148569,0.16163656
TF:WPT_daad_range,tf,0.03918498,0.22574925
TF:WPT_daad_median,tf,0.00063869834,0.0027074541
TF:WPT_daad_iqr,tf,0.0059660943,0.0219733
TF:WPT_daad_mad,tf,0.002987898,0.011092456
TF:WPT_daad_energy,tf,0.040457916,0.14259605
TF:WPT_daad_log_energy,tf,0.58402896,4.0028305
TF:WPT_daad_rms,tf,0.0043995557,0.016591623
TF:WPT_daad_entropy,tf,0.36693865,8.10698
TF:WPT_daad_zcr,tf,0.020196997,0.4410058
TF:WPT_daad_p2p,tf,0.03918498,0.22574925
TF:WPT_daad_tk_mean,tf,8.256312e-05,0.0002732541
TF:WPT_daad_tk_std,tf,0.00018322312,0.0014467888
TF:WPT_daad_tk_max,tf,0.0037160702,0.032229465
TF:WPT_daad_rel_energy,tf,4.7744306e-06,1.5743834e-05
TF:WPT_daad_abs_mean,tf,0.0035028986,0.012432171
TF:WPT_dada_mean,tf,0.0009609784,0.004016356
TF:WPT_dada_std,tf,0.0125889005,0.044793215
TF:WPT_dada_var,tf,0.00062561326,0.0020064323
TF:WPT_dada_skew,tf,0.18582651,1.9695151
TF:WPT_dada_kurt,tf,4.279799,60.915436
TF:WPT_dada_min,tf,0.04073855,0.2997235
TF:WPT_dada_max,tf,0.04008218,0.22089043
TF:WPT_dada_range,tf,0.07901482,0.5113696
TF:WPT_dada_median,tf,0.0013637716,0.006155869
TF:WPT_dada_iqr,tf,0.017279608,0.063190356
TF:WPT_dada_mad,tf,0.008634691,0.03117347
TF:WPT_dada_energy,tf,0.32442585,1.0401963
TF:WPT_dada_log_energy,tf,0.6038619,3.116265
TF:WPT_dada_rms,tf,0.0125959655,0.04481184
TF:WPT_dada_entropy,tf,0.3310142,8.10208
TF:WPT_dada_zcr,tf,0.02226276,0.6866538
TF:WPT_dada_p2p,tf,0.07901482,0.5113696
TF:WPT_dada_tk_mean,tf,0.00062128087,0.0020443222
TF:WPT_dada_tk_std,tf,0.0010447281,0.005776961
TF:WPT_dada_tk_max,tf,0.0079806,0.09108738
TF:WPT_dada_rel_energy,tf,3.8481165e-05,0.00012637059
TF:WPT_dada_abs_mean,tf,0.010130014,0.036063273
TF:WPT_dadd_mean,tf,0.00059144694,0.0022893585
TF:WPT_dadd_std,tf,0.011116632,0.040832523
TF:WPT_dadd_var,tf,0.0004943474,0.001667295
TF:WPT_dadd_skew,tf,0.18092014,1.8734702
TF:WPT_dadd_kurt,tf,3.3411493,65.60897
TF:WPT_dadd_min,tf,0.036198743,0.21790701
TF:WPT_dadd_max,tf,0.036166754,0.17156959
TF:WPT_dadd_range,tf,0.07043381,0.3894766
TF:WPT_dadd_median,tf,0.0010142409,0.004306972
TF:WPT_dadd_iqr,tf,0.0153044555,0.058358517
TF:WPT_dadd_mad,tf,0.0076575004,0.029327393
TF:WPT_dadd_energy,tf,0.25619742,0.8637759
TF:WPT_dadd_log_energy,tf,0.5925094,3.2428808
TF:WPT_dadd_rms,tf,0.01111934,0.04083529
TF:WPT_dadd_entropy,tf,0.28945088,8.101708
TF:WPT_dadd_zcr,tf,0.022051929,0.70599616
TF:WPT_dadd_p2p,tf,0.07043381,0.3894766
TF:WPT_dadd_tk_mean,tf,0.00047963476,0.0015554681
TF:WPT_dadd_tk_std,tf,0.0007612348,0.0026030994
TF:WPT_dadd_tk_max,tf,0.0059000254,0.03717251
TF:WPT_dadd_rel_energy,tf,3.035781e-05,0.00010401713
TF:WPT_dadd_abs_mean,tf,0.008945348,0.032676693
TF:WPT_ddaa_mean,tf,0.00031661786,0.0011245273
TF:WPT_ddaa_std,tf,0.0027072215,0.014813624
TF:WPT_ddaa_var,tf,2.9847697e-05,0.00021944348
TF:WPT_ddaa_skew,tf,9.845415,12.726326
TF:WPT_ddaa_kurt,tf,53.821194,173.55417
TF:WPT_ddaa_min,tf,0.03525072,0.23497003
TF:WPT_ddaa_max,tf,0.039449483,0.21525027
TF:WPT_ddaa_range,tf,0.05169351,0.27639434
TF:WPT_ddaa_median,tf,2.7928603e-05,0.00010272822
TF:WPT_ddaa_iqr,tf,0.00053872244,0.0020008865
TF:WPT_ddaa_mad,tf,0.00026948936,0.001006879
TF:WPT_ddaa_energy,tf,0.015549619,0.11432677
TF:WPT_ddaa_log_energy,tf,0.82464486,5.705877
TF:WPT_ddaa_rms,tf,0.0027152272,0.014856245
TF:WPT_ddaa_entropy,tf,1.7237799,8.019278
TF:WPT_ddaa_zcr,tf,0.016164493,0.8336557
TF:WPT_ddaa_p2p,tf,0.05169351,0.27639434
TF:WPT_ddaa_tk_mean,tf,2.0634636e-05,0.00015115779
TF:WPT_ddaa_tk_std,tf,0.00048839697,0.0035819975
TF:WPT_ddaa_tk_max,tf,0.0079423785,0.058107555
TF:WPT_ddaa_rel_energy,tf,1.7370271e-06,1.26226605e-05
TF:WPT_ddaa_abs_mean,tf,0.0004766211,0.00230163
TF:WPT_ddad_mean,tf,0.00010091494,0.00036106602
TF:WPT_ddad_std,tf,0.0011339762,0.005027021
TF:WPT_ddad_var,tf,5.2181026e-06,2.527094e-05
TF:WPT_ddad_skew,tf,1.8073848,9.620499
TF:WPT_ddad_kurt,tf,24.864553,181.88857
TF:WPT_ddad_min,tf,0.012214359,0.07615259
TF:WPT_ddad_max,tf,0.011060704,0.07794018
TF:WPT_ddad_range,tf,0.01982457,0.10700786
TF:WPT_ddad_median,tf,0.00013008369,0.0005622161
TF:WPT_ddad_iqr,tf,0.001407438,0.0051151486
TF:WPT_ddad_mad,tf,0.0007040903,0.0025331778
TF:WPT_ddad_energy,tf,0.0027062567,0.0130962385
TF:WPT_ddad_log_energy,tf,0.59986585,5.215523
TF:WPT_ddad_rms,tf,0.0011346773,0.0050281524
TF:WPT_ddad_entropy,tf,0.77651376,8.101255
TF:WPT_ddad_zcr,tf,0.02121443,0.5686654
TF:WPT_ddad_p2p,tf,0.01982457,0.10700786
TF:WPT_ddad_tk_mean,tf,5.6661943e-06,2.55629e-05
TF:WPT_ddad_tk_std,tf,3.3883218e-05,0.00024368125
TF:WPT_ddad_tk_max,tf,0.0007432492,0.005298375
TF:WPT_ddad_rel_energy,tf,3.140184e-07,1.4459378e-06
TF:WPT_ddad_abs_mean,tf,0.0008372136,0.002964699
TF:WPT_ddda_mean,tf,0.00093152246,0.0040858937
TF:WPT_ddda_std,tf,0.009244452,0.037832808
TF:WPT_ddda_var,tf,0.0003377974,0.0014313213
TF:WPT_ddda_skew,tf,0.42461327,3.338097
TF:WPT_ddda_kurt,tf,17.173376,171.58574
TF:WPT_ddda_min,tf,0.082511894,0.45136926
TF:WPT_ddda_max,tf,0.08337827,0.45290732
TF:WPT_ddda_range,tf,0.16480562,0.8564565
TF:WPT_ddda_median,tf,0.0011227847,0.0038868391
TF:WPT_ddda_iqr,tf,0.01170936,0.04256617
TF:WPT_ddda_mad,tf,0.0058663664,0.021544596
TF:WPT_ddda_energy,tf,0.17526603,0.74143517
TF:WPT_ddda_log_energy,tf,0.61298853,3.3593352
TF:WPT_ddda_rms,tf,0.009252214,0.03783308
TF:WPT_ddda_entropy,tf,0.69560295,8.180874
TF:WPT_ddda_zcr,tf,0.022723576,0.55705994
TF:WPT_ddda_p2p,tf,0.16480562,0.8564565
TF:WPT_ddda_tk_mean,tf,0.0003614386,0.0015459711
TF:WPT_ddda_tk_std,tf,0.002047324,0.013173153
TF:WPT_ddda_tk_max,tf,0.036926024,0.23381168
TF:WPT_ddda_rel_energy,tf,2.0714186e-05,8.789745e-05
TF:WPT_ddda_abs_mean,tf,0.0069716456,0.024825554
TF:WPT_dddd_mean,tf,0.00012680651,0.00043060802
TF:WPT_dddd_std,tf,0.004039164,0.015328793
TF:WPT_dddd_var,tf,6.481198e-05,0.00023497189
TF:WPT_dddd_skew,tf,0.33217856,1.9906368
TF:WPT_dddd_kurt,tf,8.000939,120.5393
TF:WPT_dddd_min,tf,0.0238314,0.12710088
TF:WPT_dddd_max,tf,0.024692794,0.1359796
TF:WPT_dddd_range,tf,0.046485256,0.25689507
TF:WPT_dddd_median,tf,0.00030027685,0.0012558398
TF:WPT_dddd_iqr,tf,0.005399451,0.020912783
TF:WPT_dddd_mad,tf,0.002695574,0.010146556
TF:WPT_dddd_energy,tf,0.033577833,0.121736966
TF:WPT_dddd_log_energy,tf,0.5993498,4.0541663
TF:WPT_dddd_rms,tf,0.004039484,0.015330149
TF:WPT_dddd_entropy,tf,0.42265242,8.104983
TF:WPT_dddd_zcr,tf,0.018742211,0.7756286
TF:WPT_dddd_p2p,tf,0.046485256,0.25689507
TF:WPT_dddd_tk_mean,tf,4.848449e-05,0.00015827928
TF:WPT_dddd_tk_std,tf,0.00013261294,0.0008308493
TF:WPT_dddd_tk_max,tf,0.0027507304,0.018599229
TF:WPT_dddd_rel_energy,tf,3.9671886e-06,1.4726213e-05
TF:WPT_dddd_abs_mean,tf,0.0031770668,0.01170795
TF:WPT_band_entropy,tf,0.6357468,1.9559251
TF:WPT_band_centroid,tf,0.44879353,1.383593
TF:WPT_band_spread,tf,0.40175498,1.4807569
TF:WPT_band_flatness,tf,0.0026611101,0.010141175
TF:WPT_low_high_ratio,tf,245861.47,4102699.5
TF:glcm_0_contrast_d1_a0,tf,0.1828322,2.1000648
TF:glcm_1_energy_d1_a0,tf,0.030023465,0.5425498
TF:glcm_2_homogeneity_d1_a0,tf,0.017253608,0.7858305
TF:glcm_3_correlation_d1_a0,tf,0.0006711482,0.99259037
TF:glcm_4_entropy_d1_a0,tf,0.24997532,5.519278
TF:glcm_5_contrast_d1_a1,tf,0.20633738,2.5533204
TF:glcm_6_energy_d1_a1,tf,0.030204877,0.5419179
TF:glcm_7_homogeneity_d1_a1,tf,0.018034551,0.76558185
TF:glcm_8_correlation_d1_a1,tf,0.00089043024,0.9907296
TF:glcm_9_entropy_d1_a1,tf,0.2542223,5.609091
TF:glcm_10_contrast_d1_a2,tf,0.17610902,2.0828638
TF:glcm_11_energy_d1_a2,tf,0.03034725,0.5441556
TF:glcm_12_homogeneity_d1_a2,tf,0.01818607,0.7989479
TF:glcm_13_correlation_d1_a2,tf,0.00074024306,0.9933146
TF:glcm_14_entropy_d1_a2,tf,0.25612807,5.512376
TF:glcm_15_contrast_d1_a3,tf,0.20548324,2.5602214
TF:glcm_16_energy_d1_a3,tf,0.030174945,0.5409599
TF:glcm_17_homogeneity_d1_a3,tf,0.018073065,0.7637332
TF:glcm_18_correlation_d1_a3,tf,0.0008955339,0.9907713
TF:glcm_19_entropy_d1_a3,tf,0.25408804,5.602115
TF:glcm_20_contrast_d2_a0,tf,0.2691173,3.874827
TF:glcm_21_energy_d2_a0,tf,0.029905459,0.53816664
TF:glcm_22_homogeneity_d2_a0,tf,0.018771892,0.75139385
TF:glcm_23_correlation_d2_a0,tf,0.001175998,0.9894805
TF:glcm_24_entropy_d2_a0,tf,0.25170258,5.6573787
TF:glcm_25_contrast_d2_a1,tf,0.20633738,2.5533204
TF:glcm_26_energy_d2_a1,tf,0.030204877,0.5419179
TF:glcm_27_homogeneity_d2_a1,tf,0.018034551,0.76558185
TF:glcm_28_correlation_d2_a1,tf,0.00089043024,0.9907296
TF:glcm_29_entropy_d2_a1,tf,0.2542223,5.609091
TF:glcm_30_contrast_d2_a2,tf,0.23437113,3.0041144
TF:glcm_31_energy_d2_a2,tf,0.030521618,0.5416316
TF:glcm_32_homogeneity_d2_a2,tf,0.020269059,0.7606797
TF:glcm_33_correlation_d2_a2,tf,0.001306112,0.99066794
TF:glcm_34_entropy_d2_a2,tf,0.26291373,5.6795783
TF:glcm_35_contrast_d2_a3,tf,0.20548324,2.5602214
TF:glcm_36_energy_d2_a3,tf,0.030174945,0.5409599
TF:glcm_37_homogeneity_d2_a3,tf,0.018073065,0.7637332
TF:glcm_38_correlation_d2_a3,tf,0.0008955339,0.9907713
TF:glcm_39_entropy_d2_a3,tf,0.25408804,5.602115
TF:glcm_40_contrast_d3_a0,tf,0.30181304,4.930431
TF:glcm_41_energy_d3_a0,tf,0.02984961,0.5374737
TF:glcm_42_homogeneity_d3_a0,tf,0.018561205,0.75513136
TF:glcm_43_correlation_d3_a0,tf,0.0015132704,0.9894023
TF:glcm_44_entropy_d3_a0,tf,0.24932837,5.66359
TF:glcm_45_contrast_d3_a1,tf,0.23625165,4.119774
TF:glcm_46_energy_d3_a1,tf,0.030188287,0.5377702
TF:glcm_47_homogeneity_d3_a1,tf,0.017810263,0.74443406
TF:glcm_48_correlation_d3_a1,tf,0.0016344833,0.9889061
TF:glcm_49_entropy_d3_a1,tf,0.25199032,5.687476
TF:glcm_50_contrast_d3_a2,tf,0.22389789,3.2014973
TF:glcm_51_energy_d3_a2,tf,0.030636683,0.5409659
TF:glcm_52_homogeneity_d3_a2,tf,0.019928183,0.7443412
TF:glcm_53_correlation_d3_a2,tf,0.0017010386,0.98940796
TF:glcm_54_entropy_d3_a2,tf,0.26457056,5.715182
TF:glcm_55_contrast_d3_a3,tf,0.23263632,4.0235295
TF:glcm_56_energy_d3_a3,tf,0.030166306,0.5384422
TF:glcm_57_homogeneity_d3_a3,tf,0.017998913,0.74243665
TF:glcm_58_correlation_d3_a3,tf,0.0015967416,0.9888615
TF:glcm_59_entropy_d3_a3,tf,0.25233078,5.69145
TF:glcm_60_contrast_d4_a0,tf,0.3199094,5.5308213
TF:glcm_61_energy_d4_a0,tf,0.029778965,0.5376052
TF:glcm_62_homogeneity_d4_a0,tf,0.018335616,0.757251
TF:glcm_63_correlation_d4_a0,tf,0.0017195251,0.98929465
TF:glcm_64_entropy_d4_a0,tf,0.24789633,5.657901
TF:glcm_65_contrast_d4_a1,tf,0.26011643,5.3121777
TF:glcm_66_energy_d4_a1,tf,0.030244596,0.537043
TF:glcm_67_homogeneity_d4_a1,tf,0.01740804,0.73948085
TF:glcm_68_correlation_d4_a1,tf,0.0022491915,0.9883433
TF:glcm_69_entropy_d4_a1,tf,0.25206912,5.718461
TF:glcm_70_contrast_d4_a2,tf,0.2230769,3.4411974
TF:glcm_71_energy_d4_a2,tf,0.030773025,0.54002064
TF:glcm_72_homogeneity_d4_a2,tf,0.019806901,0.73420125
TF:glcm_73_correlation_d4_a2,tf,0.00197495,0.9884309
TF:glcm_74_entropy_d4_a2,tf,0.26668888,5.7483015
TF:glcm_75_contrast_d4_a3,tf,0.25417396,5.1263914
TF:glcm_76_energy_d4_a3,tf,0.030242825,0.53657836
TF:glcm_77_homogeneity_d4_a3,tf,0.017646052,0.7378452
TF:glcm_78_correlation_d4_a3,tf,0.0021699732,0.98831403
TF:glcm_79_entropy_d4_a3,tf,0.25308055,5.7159724
TF:lbp_b0,tf,0.0054236813,0.085539326
TF:lbp_b1,tf,0.0012208301,0.018243287
TF:lbp_b2,tf,0.0032235966,0.044204887
TF:lbp_b3,tf,0.0024393061,0.051668048
TF:lbp_b4,tf,0.0002098827,0.0014033297
TF:lbp_b5,tf,0.00016315811,0.000893028
TF:lbp_b6,tf,0.0008480761,0.0088027045
TF:lbp_b7,tf,0.0016101925,0.02762008
TF:lbp_b8,tf,0.0024702942,0.04158959
TF:lbp_b9,tf,0.00061424536,0.007080436
TF:lbp_b10,tf,0.0010996058,0.012948906
TF:lbp_b11,tf,0.0008672949,0.01256618
TF:lbp_b12,tf,0.0008189372,0.008483766
TF:lbp_b13,tf,0.00040989884,0.003572112
TF:lbp_b14,tf,0.0016520281,0.02513236
TF:lbp_b15,tf,0.00221396,0.046501245
TF:lbp_b16,tf,0.0012702711,0.01983798
TF:lbp_b17,tf,0.00052030734,0.004911654
TF:lbp_b18,tf,0.00048366055,0.004784079
TF:lbp_b19,tf,0.00074698305,0.009695733
TF:lbp_b20,tf,0.0001282241,0.00076545257
TF:lbp_b21,tf,0.00014030711,0.00076545257
TF:lbp_b22,tf,0.0003693933,0.0029980226
TF:lbp_b23,tf,0.0009527133,0.012119666
TF:lbp_b24,tf,0.0021565272,0.043822158
TF:lbp_b25,tf,0.00073633087,0.009121643
TF:lbp_b26,tf,0.00076729717,0.008866493
TF:lbp_b27,tf,0.0012279148,0.016584806
TF:lbp_b28,tf,0.0011055614,0.012374816
TF:lbp_b29,tf,0.0009545086,0.010397398
TF:lbp_b30,tf,0.001829328,0.025515085
TF:lbp_b31,tf,0.023883719,0.6334758
TF:hog_b0,tf,0.0061767357,0.12943472
TF:hog_b1,tf,0.00394331,0.09005725
TF:hog_b2,tf,0.0031796733,0.07436079
TF:hog_b3,tf,0.00284279,0.062208068
TF:hog_b4,tf,0.0029129875,0.062075768
TF:hog_b5,tf,0.003293213,0.066835
TF:hog_b6,tf,0.004073365,0.07714239
TF:hog_b7,tf,0.005399281,0.09241128
TF:hog_b8,tf,0.00539713,0.093778275
TF:hog_b9,tf,0.004029007,0.07717916
TF:hog_b10,tf,0.0033657935,0.06755553
TF:hog_b11,tf,0.0030699214,0.062427044
TF:hog_b12,tf,0.002732362,0.06109265
TF:hog_b13,tf,0.002902288,0.06642359
TF:hog_b14,tf,0.0039164983,0.09544239
TF:hog_b15,tf,0.0062194397,0.14517592
TF:tf_area,tf,0.02997265,0.08796326
TF:tf_perimeter,tf,0.052345134,0.14333099
TF:tf_bbox_extent,tf,0.08548111,0.22957198
TF:tf_aspect_ratio,tf,6.6244383,20.333334
TF:tf_elongation,tf,6.62138,20.333334
TF:tf_ridge_density,tf,0.17152752,1.0
TF:tf_sparsity,tf,0.029972652,0.9983415
TF:tf_fill_ratio,tf,0.18516499,0.8113208
TF:tf_occupancy,tf,0.02997265,0.08796326
TF:tf_burstiness,tf,0.53124833,3.1853313
TF:tf_freq_time_var_ratio,tf,3.8913064,28.105345
TF:das_tonal_ratio,tf,2.7185652,11.972009
TF:das_transient_index,tf,1.230902,10.146336
TF:das_cyclostationary_index,tf,0.16840172,0.88831514
TF:das_low_high_ratio,tf,28.94212,387.35202
SPAT:sp_centroid,spatial,0.0,15.5
SPAT:sp_spread,spatial,1.9073486e-05,9.233092
SPAT:sp_width,spatial,0.0,31.0
SPAT:sp_active10,spatial,0.0,32.0
SPAT:sp_active50,spatial,0.0,32.0
SPAT:sp_active_frac,spatial,0.0,1.0
SPAT:sp_argmax,spatial,8.577314,31.0
SPAT:sp_q25,spatial,0.49669188,8.0
SPAT:sp_q50,spatial,0.4976765,16.0
SPAT:sp_q75,spatial,0.49420163,24.0
SPAT:sp_skew,spatial,0.6484875,5.1934233
SPAT:sp_kurt,spatial,2.291951,25.671309
SPAT:sp_gini,spatial,2.676289e-15,3.0087044e-14
SPAT:sp_entropy,spatial,0.0,5.0
SPAT:sp_flatness,spatial,0.0,1.0
SPAT:sp_max_frac,spatial,0.0,0.03125
SPAT:sp_top3_frac,spatial,0.0,0.09375
SPAT:sp_grad_mean_abs,spatial,2.3402048e-11,2.4788133e-10
SPAT:sp_grad_std,spatial,5.4223747e-11,5.851549e-10
SPAT:sp_grad_energy,spatial,9.681666e-19,1.0615469e-17
SPAT:sp_grad_max,spatial,2.6323013e-10,2.833076e-09
SPAT:sp_edge_density,spatial,0.15772372,0.9677419
SPAT:sp_smoothness,spatial,0.0,1.0
SPAT:sp_tv_norm,spatial,2.767422e-15,2.9313357e-14
SPAT:sp_n_clusters,spatial,0.0,1.0
SPAT:sp_cluster_mean,spatial,0.0,32.0
SPAT:sp_cluster_max,spatial,0.0,32.0
SPAT:sp_cluster_std,spatial,0.0,0.0
SPAT:sp_coverage,spatial,0.0,1.0
SPAT:st_mean,spatial,3.3178473e-18,1.1817804e-17
SPAT:st_std,spatial,0.0,1.0
SPAT:st_skew,spatial,0.22053319,1.5565939
SPAT:st_kurt,spatial,1.3115572,12.354081
SPAT:st_energy,spatial,0.0,262144.0
SPAT:st_entropy,spatial,0.20899372,17.148174
SPAT:st_active_dur_frac,spatial,0.046177037,0.21020508
SPAT:st_t_centroid,spatial,0.05443356,0.7706984
SPAT:st_t_spread,spatial,0.025497342,0.3605327
SPAT:st_burstiness,spatial,0.16722125,1.6108767
SPAT:st_t_max,spatial,0.0003832796,0.0030196244
SPAT:st_t_entropy,spatial,0.1292219,12.957512
SPAT:st_t_skew,spatial,2.424925,10.061465
SPAT:st_vel_mean,spatial,0.08751749,0.3568985
SPAT:st_vel_std,spatial,0.5197466,2.8196332
SPAT:st_direction,spatial,0.082599126,0.50244737
SPAT:st_linearity_r2,spatial,0.18145351,0.9013602
SPAT:st_traj_var,spatial,3.8653967,34.23742
SPAT:st_traj_range,spatial,3.2020626,18.481768
SPAT:st_traj_drift,spatial,2.7130418,11.063853
SPAT:st_grad_t_energy,spatial,7953.8843,27985.938
SPAT:st_grad_c_energy,spatial,51901.93,580285.5
SPAT:st_anisotropy,spatial,0.015862556,0.059205484
SPAT:st_edge_density_t,spatial,0.03517948,0.4253754
SPAT:st_edge_density_c,spatial,0.019235376,0.43561774
SPAT:st_grad_t_mean,spatial,0.05970224,0.2603174
SPAT:st_grad_c_mean,spatial,0.08906422,1.2068542
SPAT:st_grad_corr,spatial,0.02167369,0.11606772
SPAT:st_hist_energy,spatial,0.043521415,0.49966517
SPAT:st_hist_entropy,spatial,0.21859835,3.0916607
SPAT:st_hist_contrast,spatial,0.49667388,4.262611
SPAT:st_hist_uniformity,spatial,0.043521415,0.49966517
